"Sorting Lab","Year Month of Tow ","Tow Collection Day",Ship,"Station Line","Station Number","Latitude (º)","Longitude (º)","Max Tow Depth (m)","Volume Water Filtered (ml/1000m3)","Aliquot %","Aliquot Adjustment Value","Total Phyllosoma","Stage 1","Stage 2","Stage 3","Stage 4","Stage 5","Stage 6","Stage 7","Stage 8","Stage 9","Stage 10","Stage 11","Study Flag"
TK,6608,1966-08-10,31JD,93,27,32.99833,-117.35977,86,240,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-12,31JD,93,60,31.89833,-119.6067,131,410,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-08,31JD,87,35,33.7709,-118.59418,135,423,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-08,31JD,87,55,33.10423,-119.9714,136,431,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-10,31JD,90,30,33.41795,-117.90582,145,390,100,"No Adjustment",2,1,0,0,1,0,0,0,0,0,0,0,1
TK,6608,1966-08-09,31JD,90,60,32.41795,-119.95935,140,404,100,"No Adjustment",3,3,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-07,31JD,83,51,33.93039,-120.16805,126,356,100,"No Adjustment",5,5,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-07,31JD,83,55,33.79705,-120.44487,139,398,100,"No Adjustment",5,4,1,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-07,31JD,83,60,33.63039,-120.79028,132,441,100,"No Adjustment",5,1,4,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-07,31JD,83,43,34.19705,-119.61309,129,398,100,"No Adjustment",12,12,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-08,31JD,87,45,33.43756,-119.28413,124,447,100,"No Adjustment",16,15,1,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-05,31JD,80,51,34.45,-120.52391,79,439,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-05,31JD,80,52,34.41667,-120.59358,137,465,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-05,31JD,80,55,34.31667,-120.80245,140,438,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-05,31JD,82,47,34.23692,-120.0086,138,468,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-07,31JD,83,40,34.29705,-119.40453,18,153,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-08,31JD,87,33,33.83756,-118.45587,45,159,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-09,31JD,90,55,32.58462,-119.61871,138,431,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-10,31JD,90,28,33.48462,-117.76808,140,394,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-10,31JD,90,32,33.35128,-118.04346,139,370,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-10,31JD,90,37,33.18462,-118.38708,138,401,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-10,31JD,90,50,32.75128,-119.27743,137,425,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6608,1966-08-10,31JD,93,28,32.965,-117.42827,149,370,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-12,31JD,93,30,32.89833,-117.56519,137,406,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-12,31JD,93,35,32.73167,-117.90704,134,389,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-12,31JD,93,40,32.565,-118.24824,138,411,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-12,31JD,93,45,32.39833,-118.5888,140,422,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-12,31JD,93,50,32.23167,-118.92872,138,397,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6608,1966-08-12,31JD,93,55,32.065,-119.26802,139,412,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-30,31AX,82,47,34.23692,-120.0086,183,679,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-08-31,31AX,83,51,33.93039,-120.16805,96,375,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-31,31AX,83,60,33.63039,-120.79028,199,485,100,"No Adjustment",2,0,1,1,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-02,31AX,87,60,32.93756,-120.31405,201,627,100,"No Adjustment",3,0,2,1,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-22,31AX,77,60,34.66962,-121.51196,208,640,100,"No Adjustment",4,4,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-30,31AX,80,51,34.45,-120.52391,57,263,100,"No Adjustment",4,4,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-08-30,31AX,80,55,34.31667,-120.80245,204,598,91.6,1.0917,7.64,6.55,1.09,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-08-21,31AX,77,48,35.06962,-120.67137,11,114,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-21,31AX,77,51,34.96962,-120.8819,190,614,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-22,31AX,77,55,34.83628,-121.16221,208,592,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-30,31AX,80,52,34.41667,-120.59358,210,601,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-08-30,31AX,80,60,34.15,-121.15,204,616,91.9,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-08-31,31AX,83,40,34.29705,-119.40453,16,90,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-31,31AX,83,43,34.19705,-119.61309,200,625,92,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-08-31,31AX,83,55,33.79705,-120.44487,214,677,92.6,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-02,31AX,87,33,33.83756,-118.45587,37,142,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-02,31AX,87,35,33.7709,-118.59418,179,659,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-02,31AX,87,40,33.60423,-118.93949,196,593,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-02,31AX,87,45,33.43756,-119.28413,198,616,91.9,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-02,31AX,87,50,33.2709,-119.6281,54,280,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-02,31AX,87,55,33.10423,-119.9714,185,657,92.4,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-03,31AX,90,28,33.48462,-117.76808,192,624,92,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-09-03,31AX,90,32,33.35128,-118.04346,169,698,86.6,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-09-03,31AX,90,37,33.18462,-118.38708,206,547,78.4,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-09-03,31AX,90,39,33.11795,-118.52435,197,583,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-09-03,31AX,90,45,32.91795,-118.93551,200,635,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-09-04,31AX,90,53,32.65128,-119.48228,185,647,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-09-04,31AX,90,60,32.41795,-119.95935,203,700,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,6908,1969-09-08,31AX,93,35,32.73167,-117.90704,198,623,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-08,31AX,93,40,32.565,-118.24824,191,617,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-08,31AX,93,45,32.39833,-118.5888,203,600,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-08,31AX,93,50,32.23167,-118.92872,182,663,80,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
TK,6908,1969-09-08,31AX,93,60,31.89833,-119.6067,183,662,64.9,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-26,31JD,91.5,26.5,33.27481,-117.4949,61,238.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-26,31JD,91.5,26.8,33.26481,-117.51551,61,238.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-26,31JD,93,26.9,33.00167,-117.35292,57,240,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-06-30,31JD,90,27.6,33.49795,-117.74052,35,141.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-30,31JD,90,28,33.48462,-117.76808,213,658.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-26,31JD,91.5,28,33.22481,-117.59796,210,740.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-26,31JD,93,28,32.965,-117.42827,214,725,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-30,31JD,90,29,33.45128,-117.83696,218,626.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-26,31JD,91.5,29,33.19148,-117.66664,219,708.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-26,31JD,93,29,32.93167,-117.49674,212,748.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-30,31JD,90,30,33.41795,-117.90582,215,668.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-26,31JD,91.5,30,33.15814,-117.73529,218,717,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-25,31JD,93,30,32.89833,-117.56519,212,771.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-30,31JD,88.5,30.4,33.66442,-118.10441,14,91.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-02,31JD,88.5,31,33.64442,-118.14583,23,97.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-29,31JD,90,31,33.38462,-117.97465,209,718.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-02,31JD,88.5,32,33.61109,-118.21484,36,129.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-29,31JD,90,32,33.35128,-118.04346,202,735.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-03,31JD,87,32.5,33.85423,-118.42128,14,103.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-07-03,31JD,87,32.7,33.84756,-118.43511,27,137.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-07-03,31JD,87,33,33.83756,-118.45587,39,173.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-07-02,31JD,88.5,33,33.57776,-118.28383,207,704.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-03,31JD,87,34,33.80423,-118.52504,71,234.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-02,31JD,88.5,34,33.54442,-118.35279,207,737.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-03,31JD,87,35,33.7709,-118.59418,210,707.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-26,31JD,93,35,32.73167,-117.90704,215,741.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-03,31JD,87,36,33.73756,-118.6633,201,745.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-29,31JD,90,37,33.18462,-118.38708,210,744.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-03,31JD,85,37.2,34.04398,-118.9775,21,100.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-03,31JD,85,37.5,34.03398,-118.9983,51,176.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-03,31JD,85,38,34.01731,-119.03297,191,676.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-03,31JD,85,39,33.98398,-119.10229,214,723.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-06,31JD,83,39.4,34.31705,-119.36278,14,80.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-07-03,31JD,85,40,33.95064,-119.17158,211,707.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-03,31JD,87,40,33.60423,-118.93949,208,708.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-26,31JD,93,40,32.565,-118.24824,207,751.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-06,31JD,83,40.6,34.27705,-119.44626,29,109.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-07-06,31JD,83,41,34.26372,-119.47408,64,236.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-07-06,31JD,83,42,34.23039,-119.5436,208,730.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-06,31JD,83,43,34.19705,-119.61309,226,709.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-06,31JD,81.5,43.5,34.44019,-119.82387,33,158.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-07,31JD,81.5,44,34.42353,-119.85871,57,239.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-06,31JD,83,44,34.16372,-119.68256,139,762.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-07,31JD,81.5,44.5,34.40686,-119.89354,73,322.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-06,31JD,83,44.7,34.14039,-119.73117,83,276.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-07-07,31JD,81.5,45,34.39019,-119.92837,221,628,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-06,31JD,83,45,34.13039,-119.752,55,196,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7507,1975-07-04,31JD,87,45,33.43756,-119.28413,216,688.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-29,31JD,90,45,32.91795,-118.93551,215,480.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-26,31JD,93,45,32.39833,-118.5888,214,708,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-07,31JD,81.5,46,34.35686,-119.99799,209,733.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-07,31JD,81.5,47,34.32353,-120.06759,212,746.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-09,31JD,77,48,35.06962,-120.67137,18,99.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-06,31JD,83,48,34.03039,-119.96015,87,344.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-06,31JD,83,49,33.99705,-120.02947,21,91.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-06,31JD,83,50,33.96372,-120.09878,21,101.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-04,31JD,87,50,33.2709,-119.6281,64,283.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-27,31JD,93,50,32.23167,-118.92872,215,601.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-07,31JD,80,50.1,34.48,-120.46117,14,82.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-07,31JD,80,51,34.45,-120.52391,77,403.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-06,31JD,83,51,33.93039,-120.16805,124,421.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-07,31JD,80,52,34.41667,-120.59358,220,703.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-07,31JD,80,53,34.38333,-120.66323,220,741.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-29,31JD,90,53,32.65128,-119.48228,215,690.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-07,31JD,80,54,34.35,-120.73285,220,761,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-09,31JD,77,55,34.83628,-121.16221,218,768.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-07,31JD,80,55,34.31667,-120.80245,206,780,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-06,31JD,83,55,33.79705,-120.44487,217,736.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-04,31JD,87,55,33.10423,-119.9714,215,648.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-27,31JD,93,55,32.065,-119.26802,216,575.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-09,31JD,77,60,34.66962,-121.51196,223,704.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-08,31JD,80,60,34.15,-121.15,211,663.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-07-05,31JD,83,60,33.63039,-120.79028,206,736.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-07-04,31JD,87,60,32.93756,-120.31405,209,675.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7507,1975-06-29,31JD,90,60,32.41795,-119.95935,214,752.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7507,1975-06-27,31JD,93,60,31.89833,-119.6067,213,724,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7807,1981-07-11,31JD,90,37,33.18462,-118.38708,207.7,385.3,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-14,31JD,83,51,33.93039,-120.16805,210.6,401.3,50,2,12,12,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-01,31JD,93,45,32.39833,-118.5888,210.3,387.1,50,2,4,2,2,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-10,31JD,90,28,33.48462,-117.76808,211.4,363.6,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-07-31,31JD,93,26.7,33.00833,-117.33922,35.4,72.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7808,1978-07-31,31JD,93,26.9,33.00167,-117.35292,62.9,125,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7808,1978-08-10,31JD,90,27.6,33.49795,-117.74052,27.1,63,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-01,31JD,93,28,32.965,-117.42827,207,370.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-10,31JD,90,29,33.45128,-117.83696,208.9,379.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-01,31JD,93,29,32.93167,-117.49674,214.1,372.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-07-31,31JD,93.5,29,32.84507,-117.44021,136.4,243.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-10,31JD,90,30,33.41795,-117.90582,217.2,364.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-01,31JD,93,30,32.89833,-117.56519,210.7,370.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-09,31JD,90,31,33.38462,-117.97465,210.4,376.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-11,31JD,87,32.5,33.85423,-118.42128,21,42.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7808,1978-08-11,31JD,87,32.7,33.84756,-118.43511,27.6,58.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7808,1978-08-11,31JD,87,33,33.83756,-118.45587,42,80.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7808,1978-08-09,31JD,90,33,33.31795,-118.11224,211.5,366.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-11,31JD,87,34,33.80423,-118.52504,64.1,118.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-11,31JD,87,35,33.7709,-118.59418,212.6,368.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-01,31JD,93,35,32.73167,-117.90704,218.3,378.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-11,31JD,87,36,33.73756,-118.6633,213.3,361.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-09,31JD,90,37,33.18462,-118.38708,215.5,377.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-11,31JD,87,40,33.60423,-118.93949,210.9,382.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-01,31JD,93,40,32.565,-118.24824,216.2,381.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-15,31JD,83,40.6,34.27705,-119.44626,27.3,62.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,3
MJ,7808,1978-08-09,31JD,89.7,41.5,33.08658,-118.73041,212.6,364.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-15,31JD,83,42,34.23039,-119.5436,171.1,291.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-12,31JD,87,45,33.43756,-119.28413,210.8,371.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-15,31JD,82,47,34.23692,-120.0086,211.6,373.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-12,31JD,87,50,33.2709,-119.6281,56.7,114.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-02,31JD,93,50,32.23167,-118.92872,213.2,383.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-18,31JD,77,51,34.96962,-120.8819,208.1,387.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-16,31JD,80,51,34.45,-120.52391,138.2,254.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-16,31JD,80,52,34.41667,-120.59358,221.4,387.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-09,31JD,90,53,32.65128,-119.48228,213.5,366.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-18,31JD,77,55,34.83628,-121.16221,212.8,387,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-16,31JD,80,55,34.31667,-120.80245,209.3,384.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-14,31JD,83,55,33.79705,-120.44487,211.1,389.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-12,31JD,87,55,33.10423,-119.9714,210.3,372.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-02,31JD,93,55,32.065,-119.26802,210,362,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-18,31JD,77,60,34.66962,-121.51196,217,395.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-16,31JD,80,60,34.15,-121.15,214.3,388.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-14,31JD,83,60,33.63039,-120.79028,211.3,383.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-12,31JD,87,60,32.93756,-120.31405,211.7,401.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
MJ,7808,1978-08-08,31JD,90,60,32.41795,-119.95935,213.1,370.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
MJ,7808,1978-08-02,31JD,93,60,31.89833,-119.6067,205.6,395.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,2
